index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
84,RHON,Rhone,03/01/2019,03/31/2019,,,,,
85,RHON,Rhone,04/01/2019,04/30/2019,,,,,
86,RHON,Rhone,05/01/2019,05/31/2019,,,,,
87,RHON,Rhone,06/01/2019,06/30/2019,,,,,
88,RHON,Rhone,07/01/2019,07/31/2019,,,,,
89,RHON,Rhone,08/01/2019,08/31/2019,,,,,
90,RHON,Rhone,09/01/2019,09/30/2019,,,,,
91,RHON,Rhone,10/01/2019,10/31/2019,,,,,
92,RHON,Rhone,11/01/2019,11/30/2019,,,,,
93,RHON,Rhone,12/01/2019,12/31/2019,,,,,
94,RHON,Rhone,01/01/2020,01/31/2020,,,,,
95,RHON,Rhone,02/01/2020,02/29/2020,,,,,
96,RHON,Rhone,03/01/2020,03/31/2020,,,,,
97,RHON,Rhone,04/01/2020,04/30/2020,,,,,
98,RHON,Rhone,05/01/2020,05/31/2020,,,,,
99,RHON,Rhone,06/01/2020,06/30/2020,,,,,
100,RHON,Rhone,07/01/2020,07/31/2020,,,,,
101,RHON,Rhone,08/01/2020,08/31/2020,,,,,
102,RHON,Rhone,09/01/2020,09/30/2020,,,,,
103,RHON,Rhone,10/01/2020,10/31/2020,,,,,
104,RHON,Rhone,11/01/2020,11/30/2020,,,,,
105,RHON,Rhone,12/01/2020,12/31/2020,,,,,
106,RHON,Rhone,01/01/2021,01/31/2021,,,,,
107,RHON,Rhone,02/01/2021,02/28/2021,,,,,
108,RHON,Rhone,03/01/2021,03/31/2021,,,,,
109,RHON,Rhone,04/01/2021,04/30/2021,,,,,
110,RHON,Rhone,05/01/2021,05/31/2021,,,,,
111,RHON,Rhone,06/01/2021,06/30/2021,,,,,
112,RHON,Rhone,07/01/2021,07/31/2021,,,,,
113,RHON,Rhone,08/01/2021,08/31/2021,,,,,
114,RHON,Rhone,09/01/2021,09/30/2021,,,,,
115,RHON,Rhone,10/01/2021,10/31/2021,,,,,
116,RHON,Rhone,11/01/2021,11/30/2021,,,,,
117,RHON,Rhone,12/01/2021,12/31/2021,,,,,
118,RHON,Rhone,01/01/2022,06/30/2022,,,,,
119,RHON,Rhone,07/01/2022,12/31/2022,,,,,
120,RHON,Rhone,01/01/2023,03/31/2023,,,,,
121,RHON,Rhone,04/01/2023,06/30/2023,,,,,
122,RHON,Rhone,07/01/2023,08/31/2023,,,,,
123,RHON,Rhone,09/01/2023,10/31/2023,,,,,
124,RHON,Rhone,11/01/2023,12/31/2023,,,,,
125,RHON,Rhone,01/01/2024,02/29/2024,,,,,
126,RHON,Rhone,03/01/2024,03/15/2024,,,,,
